StockCode,Description,Revenue,UnitsSold,CumulativeRevenue,CumulativeRevenuePercent,Category
15044B,BLUE PAPER PARASOL ,4644.13,1670,15722146.309999999,76.78091182456764,A
21042,RED SPOTTY APRON ,4638.110000000001,794,15726784.419999998,76.80356256880579,A
22574,HEART WOODEN CHRISTMAS DECORATION,4629.17,5074,15731413.589999998,76.82616965352456,A
21328,BALLOONS  WRITING SET ,4612.63,2441,15736026.219999999,76.84869596324883,A
20675,BLUE POLKADOT BOWL,4611.89,3616,15740638.11,76.87121865909789,A
22119,PEACE WOODEN BLOCK LETTERS,4591.13,759,15745229.24,76.89363997109656,A
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,4586.48,5586,15749815.72,76.91603857428481,A
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4586.4,1127,15754402.120000001,76.93843678678384,A
23285,PINK VINTAGE SPOT BEAKER,4572.41,4807,15758974.530000001,76.96076667750698,A
10135,COLOURING PENCILS BROWN TUBE,4566.21,4226,15763540.740000002,76.98306628981625,A
23404,HOME SWEET HOME BLACKBOARD,4561.76,1011,15768102.500000002,77.00534417003811,A
15044D,RED PAPER PARASOL,4559.650000000001,1596,15772662.150000002,77.02761174583203,A
51014A,"FEATHER PEN,HOT PINK",4556.5,6671,15777218.650000002,77.04986393823823,A
22601,CHRISTMAS RETROSPOT ANGEL WOOD,4547.19,5250,15781765.840000002,77.07207066418744,A
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,4546.78,8311,15786312.620000001,77.09427538785444,A
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4542.500000000001,1502,15790855.120000001,77.11645920964862,A
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4540.849999999999,2891,15795395.97,77.13863497347782,A
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,4538.17,1627,15799934.14,77.16079764921842,A
21506,"FANCY FONT BIRTHDAY CARD, ",4534.49,10878,15804468.63,77.1829423532553,A
21990,MODERN FLORAL STATIONERY SET,4530.54,2453,15808999.17,77.20506776701235,A
21564,PINK  HEART SHAPE LOVE BUCKET ,4524.5,1951,15813523.67,77.22716368373392,A
22908,PACK OF 20 NAPKINS RED APPLES,4524.0,5610,15818047.67,77.24925715864794,A
23275,SET OF 3 HANGING OWLS OLLIE BEAK,4521.72,3720,15822569.39,77.27133949891942,A
23163,REGENCY SUGAR TONGS,4515.22,1832,15827084.610000001,77.29339009569246,A
23112,PARISIENNE CURIO CABINET,4507.08,546,15831591.690000001,77.31540093983821,A
22760,"TRAY, BREAKFAST IN BED",4506.889999999999,356,15836098.580000002,77.33741085609711,A
23309,SET OF 60 I LOVE LONDON CAKE CASES ,4495.849999999999,8275,15840594.430000002,77.3593668572448,A
22747,POPPY'S PLAYHOUSE BATHROOM,4487.2,2035,15845081.63,77.38128061512148,A
23167,SMALL CERAMIC TOP STORAGE JAR ,4476.01,5847,15849557.64,77.40313972534469,A
22070,SMALL RED RETROSPOT MUG IN BOX ,4462.95,1511,15854020.59,77.42493505555413,A
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4451.95,375,15858472.54,77.44667666599696,A
23288,GREEN VINTAGE SPOT BEAKER,4444.2300000000005,4625,15862916.77,77.46838057493089,A
22736,RIBBON REEL MAKING SNOWMEN ,4439.28,2467,15867356.049999999,77.49006030996985,A
21064,BOOM BOX SPEAKER BOYS,4432.92,884,15871788.969999999,77.51170898521649,A
21864,UNION JACK FLAG PASSPORT COVER ,4431.54,1853,15876220.509999998,77.53335092107423,A
22299,PIG KEYRING WITH LIGHT & SOUND ,4430.82,3912,15880651.329999998,77.55498934072907,A
79341,WILLOW BRANCH LIGHTS.,4423.69,725,15885075.019999998,77.57659294020792,A
21244,BLUE POLKADOT PLATE ,4419.44,2641,15889494.459999997,77.59817578432241,A
22367,CHILDS APRON SPACEBOY DESIGN,4412.87,2325,15893907.329999996,77.61972654308539,A
23530,WALL ART ONLY ONE PERSON ,4406.57,1050,15898313.899999997,77.64124653507298,A
22548,HEADS AND TAILS SPORTING FUN,4404.31,3526,15902718.209999997,77.66275549009035,A
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4404.0199999999995,1098,15907122.229999997,77.6842630288593,A
22573,STAR WOODEN CHRISTMAS DECORATION,4403.83,4907,15911526.059999997,77.70576963974139,A
21967,PACK OF 12 SKULL TISSUES,4401.44,15652,15915927.499999996,77.72726457878328,A
21535,RETRO SPOT SMALL MILK JUG,4380.61,1719,15920308.109999996,77.7486577921217,A
21523,FANCY FONT HOME SWEET HOME DOORMAT,4378.65,663,15924686.759999996,77.77004143357445,A
22594,CHRISTMAS GINGHAM TREE,4377.33,4791,15929064.089999996,77.7914186286552,A
21810,CHRISTMAS HANGING STAR WITH BELL,4374.41,6959,15933438.499999996,77.81278156357973,A
85053,FRENCH ENAMEL CANDLEHOLDER,4363.28,2032,15937801.779999996,77.83409014386771,A
22896,PEG BAG APPLES DESIGN,4356.2,1689,15942157.979999995,77.85536414816045,A
84598,BOYS ALPHABET IRON ON PATCHES,4350.14,20775,15946508.119999995,77.87660855774543,A
20677,PINK SPOTTY BOWL,4348.93,3566,15950857.049999995,77.89784705815607,A
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,4345.96,2106,15955203.009999996,77.91907105422975,A
15039,SANDALWOOD FAN,4345.62,5101,15959548.629999995,77.94029338987426,A
21844,RETRO SPOT MUG,4343.01,1481,15963891.639999995,77.96150297928325,A
23349,ROLL WRAP VINTAGE CHRISTMAS,4342.6,3221,15968234.239999995,77.98271056641003,A
22611,VINTAGE UNION JACK SHOPPING BAG,4338.63,907,15972572.869999995,78.0038987655847,A
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,4320.21,1588,15976893.079999996,78.02499700856839,A
23168,CLASSIC CAFE SUGAR DISPENSER,4311.35,3075,15981204.429999996,78.04605198272192,A
21913,VINTAGE SEASIDE JIGSAW PUZZLES,4302.48,1129,15985506.909999996,78.0670636392091,A
47580,TEA TIME DES TEA COSY,4298.6,1662,15989805.509999996,78.08805634726951,A
21153,RED SPOTTY TABLECLOTH ,4294.6900000000005,393,15994100.199999996,78.10902996039472,A
21012,ANTIQUE ALL GLASS CANDLESTICK,4293.7,2297,15998393.899999995,78.12999873874094,A
23050,RECYCLED ACAPULCO MAT GREEN,4286.55,497,16002680.449999996,78.15093259923887,A
20966,SANDWICH BATH SPONGE,4265.24,3007,16006945.689999996,78.17176238989808,A
21243,PINK  POLKADOT PLATE ,4265.05,2552,16011210.739999996,78.19259125267041,A
22723,SET OF 6 HERB TINS SKETCHBOOK,4262.820000000001,1164,16015473.559999997,78.21340922498095,A
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,4258.97,1559,16019732.529999997,78.2342083953732,A
22312,OFFICE MUG WARMER POLKADOT,4254.05,1233,16023986.579999998,78.25498353837894,A
20979,36 PENCILS TUBE RED SPOTTY,4252.11,3395,16028238.689999998,78.27574920717129,A
22744,MAKE YOUR OWN MONSOON CARD KIT,4245.17,1515,16032483.859999998,78.29648098367453,A
21556,CERAMIC STRAWBERRY MONEY BOX,4244.41,1607,16036728.269999998,78.31720904863027,A
20982,12 PENCILS TALL TUBE SKULLS,4243.8,4851,16040972.069999998,78.33793413458078,A
22497,SET OF 2 TINS VINTAGE BATHROOM ,4239.07,929,16045211.139999999,78.35863612103165,A
21068,VINTAGE BILLBOARD LOVE/HATE MUG,4224.63,4066,16049435.77,78.37926758807984,A
21355,TOAST ITS - I LOVE YOU ,4218.05,3452,16053653.82,78.39986692094037,A
23089,GLASS BON BON JAR,4215.78,2354,16057869.6,78.4204551679945,A
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4213.54,924,16062083.139999999,78.44103247575075,A
22600,CHRISTMAS RETROSPOT STAR WOOD,4209.9,4860,16066293.04,78.46159200714784,A
22797,CHEST OF DRAWERS GINGHAM HEART ,4205.5599999999995,242,16070498.6,78.48213034365521,A
84950,ASSORTED COLOUR T-LIGHT HOLDER,4199.27,6041,16074697.87,78.50263796222332,A
23144,ZINC T-LIGHT HOLDER STARS SMALL,4197.83,5089,16078895.7,78.52313854838563,A
23012,GLASS APOTHECARY BOTTLE PERFUME,4197.110000000001,1071,16083092.809999999,78.54363561834504,A
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4193.679999999999,5167,16087286.489999998,78.56411593750448,A
21470,FLOWER VINE RAFFIA FOOD COVER,4190.93,1102,16091477.419999998,78.58458282672228,A
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,4189.5,210,16095666.919999998,78.60504273237044,A
20754,RETROSPOT RED WASHING UP GLOVES,4187.43,1955,16099854.349999998,78.62549252893524,A
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,4186.29,1499,16104040.639999997,78.64593675817876,A
22530,MAGIC DRAWING SLATE DOLLY GIRL ,4176.45,9873,16108217.089999996,78.66633293264928,A
21238,RED RETROSPOT CUP,4164.55,4731,16112381.639999997,78.68667099209958,A
22833,HALL CABINET WITH 3 DRAWERS,4163.54,120,16116545.179999996,78.70700411909857,A
22127,PARTY CONES CARNIVAL ASSORTED,4153.11,3468,16120698.289999995,78.72728630999161,A
22926,IVORY GIANT GARDEN THERMOMETER,4150.31,680,16124848.599999996,78.74755482676224,A
21143,ANTIQUE GLASS HEART DECORATION ,4149.15,2088,16128997.749999996,78.76781767853932,A
23110,PARISIENNE KEY CABINET ,4147.18,700,16133144.929999996,78.78807090959455,A
23486,ANTIQUE HEART SHELF UNIT,4145.47,275,16137290.399999997,78.80831578966789,A
21539,RETRO SPOTS BUTTER DISH,4142.87,867,16141433.269999996,78.82854797234185,A
21590,KINGS CHOICE CIGAR BOX MATCHES ,4141.28,3448,16145574.549999995,78.84877239006772,A
70006,LOVE HEART POCKET WARMER,4139.56,4438,16149714.109999996,78.86898840797556,A
23283,DOORMAT VINTAGE LEAF,4122.2,564,16153836.309999995,78.88911964632447,A
23255,CHILDRENS CUTLERY CIRCUS PARADE,4097.22,1014,16157933.529999996,78.90912889196709,A
22125,UNION JACK HOT WATER BOTTLE ,4089.09,653,16162022.619999995,78.92909843381857,A
22807,SET OF 6 T-LIGHTS TOADSTOOLS,4086.5600000000004,1375,16166109.179999996,78.94905562012374,A
23009,I LOVE LONDON BABY GIFT SET,4082.52,263,16170191.699999996,78.96899307662373,A
21911,GARDEN METAL SIGN ,4080.85,2546,16174272.549999995,78.98892237748643,A
23193,BUFFALO BILL TREASURE BOOK BOX,4079.28,1922,16178351.829999994,79.00884401107334,A
21042,RED RETROSPOT APRON ,4079.2000000000003,679,16182431.029999994,79.02876525397103,A
21472,LADYBIRD + BEE RAFFIA FOOD COVER,4077.82,1056,16186508.849999994,79.04867975747985,A
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4074.67,6221,16190583.519999994,79.06857887760094,A
20981,12 PENCILS TALL TUBE WOODLAND,4069.16,4718,16194652.679999994,79.0884510890026,A
21901,"KEY FOB , BACK DOOR ",4061.51,6158,16198714.189999994,79.1082859407484,A
84580,MOUSE TOY WITH PINK T-SHIRT,4051.94,1057,16202766.129999993,79.12807405629727,A
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,4049.9900000000002,1990,16206816.119999994,79.14785264879659,A
35924,HANGING FAIRY CAKE DECORATION,4049.4,2164,16210865.519999994,79.16762835996299,A
21717,EASTER TIN BUCKET,4039.63,1554,16214905.149999995,79.18735635820943,A
21679,SKULLS  STICKERS,4034.5099999999998,4871,16218939.659999995,79.20705935234632,A
23340,VINTAGE CHRISTMAS CAKE FRILL,4034.08,2500,16222973.739999995,79.2267602465287,A
84968A,SET OF 16 VINTAGE ROSE CUTLERY,4026.8399999999997,339,16227000.579999994,79.24642578333744,A
22639,SET OF 4 NAPKIN CHARMS HEARTS,4021.12,1651,16231021.699999994,79.26606338586754,A
22053,EMPIRE DESIGN ROSETTE,4020.89,4551,16235042.589999994,79.28569986516618,A
22284,HEN HOUSE DECORATION,4017.7400000000002,2465,16239060.329999994,79.3053209610771,A
22057,CERAMIC PLATE STRAWBERRY DESIGN,4011.73,3060,16243072.059999995,79.324912706461,A
21349,IVY HEART WREATH,4010.73,553,16247082.789999995,79.34449956822976,A
23129,HEART SHAPED HOLLY WREATH,3999.5,950,16251082.289999995,79.36403158700045,A
21238,RED SPOTTY CUP,3999.45,4746,16255081.739999995,79.38356336159038,A
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,3997.34,1055,16259079.079999994,79.40308483175235,A
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3988.85,4633,16263067.929999994,79.42256484002174,A
21987,PACK OF 6 SKULL PAPER CUPS,3988.06,6417,16267055.989999995,79.44204099023516,A
21955,UNION JACK GUNS & ROSES  DOORMAT,3987.11,765,16271043.099999994,79.46151250101421,A
22612,TEA COSY VINTAGE UNION JACK,3984.99,1001,16275028.089999994,79.48097365852914,A
23306,SET OF 36 DOILIES PANTRY DESIGN,3983.6,2741,16279011.689999994,79.50042802781903,A
85206A,CREAM FELT EASTER EGG BASKET,3982.91,2327,16282994.599999994,79.51987902741446,A
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",3979.2,2028,16286973.799999993,79.5393119087977,A
21524,SPOTTY  HOME SWEET HOME DOORMAT,3978.34,666,16290952.139999993,79.55874059027194,A
22959,WRAP CHRISTMAS VILLAGE,3971.46,9713,16294923.599999994,79.57813567247398,A
22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,3959.52,4343,16298883.119999994,79.59747244431117,A
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,3956.48,2940,16302839.599999994,79.61679436995833,A
22788,BROCANTE COAT RACK,3942.62,476,16306782.219999993,79.6360486086996,A
23526,WALL ART DOG LICENCE ,3939.76,604,16310721.979999993,79.65528888030154,A
23557,LANDMARK FRAME BAKER STREET ,3930.27,350,16314652.249999993,79.67448280639576,A
22359,GLASS JAR KINGS CHOICE,3928.28,1236,16318580.529999992,79.69366701409585,A
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,3924.92,1763,16322505.449999992,79.71283481284905,A
21812,GARLAND WITH HEARTS AND BELLS,3917.4900000000002,805,16326422.939999992,79.73196632634173,A
22980,PANTRY SCRUBBING BRUSH,3910.01,2363,16330332.949999992,79.75106131039313,A
22179,SET 10 NIGHT OWL LIGHTS,3908.73,505,16334241.679999992,79.77015004341715,A
23081,GREEN METAL BOX ARMY SUPPLIES,3906.25,467,16338147.929999992,79.7892266650756,A
46000M,POLYESTER FILLER PAD 45x45cm,3901.3500000000004,2517,16342049.279999992,79.80827935701984,A
23049,RECYCLED ACAPULCO MAT RED,3896.84,456,16345946.119999992,79.82731002385978,A
22314,OFFICE MUG WARMER CHOC+BLUE,3888.4800000000005,1110,16349834.599999992,79.84629986367712,A
21192,WHITE BELL HONEYCOMB PAPER ,3885.64,2167,16353720.239999993,79.86527583402744,A
22790,"MIRROR, ARCHED GEORGIAN",3884.000000000001,200,16357604.239999993,79.88424379524893,A
23552,BICYCLE PUNCTURE REPAIR KIT ,3881.91,1863,16361486.149999993,79.90320154971477,A
37340,MULTICOLOUR SPRING FLOWER MUG,3881.33,13665,16365367.479999993,79.92215647168382,A
21181,PLEASE ONE PERSON  METAL SIGN,3868.07,1867,16369235.549999993,79.94104663691604,A
21244,BLUE  SPOTTY PLATE ,3859.6299999999997,2404,16373095.179999994,79.95989558443647,A
22475,SKULL DESIGN TV DINNER TRAY,3856.8,769,16376951.979999995,79.97873071132602,A
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,3854.15,1347,16380806.129999995,79.99755289663545,A
22843,BISCUIT TIN VINTAGE GREEN,3851.76,594,16384657.889999995,80.01636341010467,B
22478,BIRDHOUSE GARDEN MARKER ,3848.41,2772,16388506.299999995,80.03515756346317,B
22272,FELTCRAFT DOLL MARIA,3848.34,1371,16392354.639999995,80.0539513749686,B
22445,PENCIL CASE LIFE IS BEAUTIFUL,3842.6600000000003,1251,16396197.299999995,80.07271744754001,B
21447,12 IVORY ROSE PEG PLACE SETTINGS,3842.63,2776,16400039.929999996,80.09148337360297,B
22118,JOY WOODEN BLOCK LETTERS,3842.07,799,16403881.999999996,80.11024656484145,B
23111,PARISIENNE SEWING BOX,3839.2400000000002,312,16407721.239999996,80.12899593544907,B
21055,TOOL BOX SOFT TOY ,3839.0899999999997,386,16411560.329999996,80.1477445735144,B
22892,SET OF SALT AND PEPPER TOADSTOOLS,3835.71,3123,16415396.039999997,80.16647670496056,B
21067,VINTAGE RED TEATIME MUG,3830.67,4763,16419226.709999997,80.1851842229864,B
22778,GLASS CLOCHE SMALL,3828.66,968,16423055.369999997,80.20388192494579,B
22777,GLASS CLOCHE LARGE,3821.82,453,16426877.189999998,80.22254622297757,B
23194,GYMKHANA TREASURE BOOK BOX,3815.5299999999997,1715,16430692.719999997,80.24117980307011,B
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3813.7799999999997,2451,16434506.499999996,80.25980483683614,B
21846,PINK DIAMANTE PEN IN GIFT BOX,3803.4,1601,16438309.899999997,80.27837917867699,B
21034,REX CASH+CARRY JUMBO SHOPPER,3801.9,4002,16442111.799999997,80.2969461950951,B
22355,"CHARLOTTE BAG , SUKI DESIGN",3796.59,4406,16445908.389999997,80.3154872795168,B
21100,CHARLIE AND LOLA CHARLOTTE BAG,3795.0,2540,16449703.389999997,80.33402059899042,B
84016,FLAG OF ST GEORGE CAR FLAG,3791.67,1004,16453495.059999997,80.35253765602562,B
22458,CAST IRON HOOK GARDEN FORK,3790.47,1523,16457285.529999997,80.37104885272262,B
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,3789.9,914,16461075.429999998,80.38955726575901,B
71038,WHITE HANGING BEADS CANDLE HOLDER,3789.25,717,16464864.679999998,80.40806250444555,B
23253,16 PIECE CUTLERY SET PANTRY DESIGN,3785.06,254,16468649.739999998,80.42654728078465,B
21154,RED SPOTTY OVEN GLOVE ,3778.37,2816,16472428.109999998,80.4449993857384,B
84356,POMPOM CURTAIN,3771.04,750,16476199.149999997,80.46341569379317,B
21743,STAR PORTABLE TABLE LIGHT ,3767.0800000000004,1288,16479966.229999997,80.48181266273194,B
21627,ELEPHANT CARNIVAL POUFFE,3766.35,195,16483732.579999996,80.50020606663166,B
23299,FOOD COVER WITH BEADS SET 2 ,3761.63,1009,16487494.209999997,80.51857641986791,B
21813,GARLAND WITH STARS AND BELLS,3761.4100000000003,815,16491255.619999997,80.53694569870883,B
22830,UTILTY CABINET WITH HOOKS,3760.71,181,16495016.329999998,80.55531155901915,B
21329,DINOSAURS  WRITING SET ,3760.66,2082,16498776.989999998,80.5736771751487,B
21845,DAIRY MAID STRIPE MUG,3758.4100000000003,2521,16502535.399999999,80.5920318031442,B
23092,LARGE ANTIQUE WHITE PHOTO FRAME,3757.78,523,16506293.179999998,80.61038335446213,B
21899,"KEY FOB , GARAGE DESIGN",3756.66,5899,16510049.839999998,80.62872943613111,B
22544,MINI JIGSAW SPACEBOY,3756.52,9382,16513806.359999998,80.64707483409396,B
22425,ENAMEL COLANDER CREAM,3754.4,732,16517560.759999998,80.66540987879272,B
85049C,ROMANTIC PINKS RIBBONS ,3746.29,2981,16521307.049999997,80.68370531737263,B
22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",3740.38,4453,16525047.429999998,80.70197189378707,B
22162,HEART GARLAND RUSTIC PADDED,3737.9,1218,16528785.329999998,80.72022635883593,B
21795,SET OF 3 BLUE STRIPE BASKET,3734.9400000000005,441,16532520.269999998,80.73846636838397,B
22732,3D VINTAGE CHRISTMAS STICKERS ,3733.84,2713,16536254.109999998,80.75670100595535,B
22494,EMERGENCY FIRST AID TIN ,3730.92,2765,16539985.029999997,80.7749213833705,B
23064,CINDERELLA CHANDELIER ,3717.56,221,16543702.589999998,80.79307651568733,B
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3715.68,7056,16547418.269999998,80.81122246680769,B
21041,RED SPOTTY OVEN GLOVE DOUBLE,3715.23,1284,16551133.499999998,80.82936622030122,B
22782,SET 3 WICKER STORAGE BASKETS ,3712.2999999999997,254,16554845.799999999,80.8474956648024,B
23236,STORAGE TIN VINTAGE DOILY ,3704.78,1272,16558550.579999998,80.86558838451768,B
21351,CINAMMON & ORANGE WREATH,3702.75,1099,16562253.329999998,80.8836711904942,B
20750, RED/WHITE DOT MINI CASES,3696.59,491,16565949.919999998,80.90172391340144,B
21495,SKULLS AND CROSSBONES WRAP,3695.3,9065,16569645.219999999,80.91977033644517,B
23182,TOILET SIGN OCCUPIED OR VACANT,3688.21,3741,16573333.43,80.9377821346575,B
22398,MAGNETS PACK OF 4 SWALLOWS,3687.48,4239,16577020.91,80.95579036783077,B
20692,FLORAL ELEPHANT SOFT TOY,3682.76,908,16580703.67,80.97377555034056,B
23130,MISTLETOE HEART WREATH GREEN,3676.18,882,16584379.85,80.99172859866272,B
23013,GLASS APOTHECARY BOTTLE TONIC,3674.1600000000003,924,16588054.01,81.00967178208226,B
20785,FUSCHIA RETRO BAR STOOL,3672.35,102,16591726.36,81.0276061261584,B
22080,RIBBON REEL SPOTS DESIGN ,3668.58,2211,16595394.94,81.04552205900545,B
21240,BLUE POLKADOT CUP,3658.27,4191,16599053.209999999,81.06338764178035,B
22769,CHALKBOARD KITCHEN ORGANISER,3656.86,174,16602710.069999998,81.08124633865789,B
22823,CHEST NATURAL WOOD 20 DRAWERS,3655.0,32,16606365.069999998,81.09909595201128,B
21592,RETRO SPOT  CIGAR BOX MATCHES ,3652.0,3104,16610017.069999998,81.11693091451923,B
22962,JAM JAR WITH PINK LID,3640.93,4366,16613657.999999998,81.13471181540753,B
85040A,S/4 PINK FLOWER CANDLES IN BOWL,3639.89,2065,16617297.889999999,81.15248763733607,B
21486,PINK HEART DOTS HOT WATER BOTTLE,3638.67,1116,16620936.559999999,81.17025750125414,B
85232D,SET/3 DECOUPAGE STACKING TINS,3636.66,701,16624573.219999999,81.18801754910578,B
84558A,3D DOG PICTURE PLAYING CARDS,3628.11,1259,16628201.329999998,81.20573584204791,B
22589,CARDHOLDER GINGHAM STAR,3626.78,1317,16631828.109999998,81.22344763978191,B
85114B,IVORY ENCHANTED FOREST PLACEMAT,3618.05,2017,16635446.159999998,81.2411168035557,B
23294,SET OF 6 SNACK LOAF BAKING CASES,3607.81,4392,16639053.969999999,81.25873595911042,B
22461,SAVOY ART DECO CLOCK,3607.81,410,16642661.78,81.27635511466514,B
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,3597.68,1451,16646259.459999999,81.29392479919842,B
23032,DRAWER KNOB CRACKLE GLAZE IVORY,3595.38,2154,16649854.84,81.31148325141689,B
21787,RAIN PONCHO WITH RED SPOTS,3592.97,4727,16653447.81,81.32902993412286,B
21866,UNION JACK FLAG LUGGAGE TAG,3591.5,2168,16657039.31,81.34656943791457,B
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3591.06,2791,16660630.370000001,81.3641067929156,B
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,3587.2200000000003,8696,16664217.590000002,81.38162539483449,B
23085,ANTIQUE SILVER BAUBLE LAMP  ,3583.23,376,16667800.820000002,81.39912451112895,B
71477,COLOURED GLASS STAR T-LIGHT HOLDER,3580.96,1012,16671381.780000003,81.41661254161703,B
23497,CLASSIC CHROME BICYCLE BELL ,3578.62,2498,16674960.400000002,81.43408914444566,B
22944,CHRISTMAS METAL POSTCARD WITH BELLS,3577.9900000000002,4870,16678538.390000002,81.45156267059677,B
20784,RED RETRO BAR STOOL,3570.87,101,16682109.260000002,81.46900142540802,B
21112,"SWISS ROLL TOWEL, PINK  SPOTS",3570.57,1516,16685679.830000002,81.48643871513475,B
22704,WRAP RED APPLES ,3564.76,8678,16689244.590000002,81.5038476310575,B
22334,DINOSAUR PARTY BAG + STICKER SET,3552.3599999999997,2230,16692796.950000001,81.52119599015244,B
21794,CLASSIC FRENCH STYLE BASKET NATURAL,3552.09,713,16696349.040000001,81.53854303067128,B
