CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
14385,9,3,202.10999999999999,0,Regular Customers
14386,297,1,142.4,1,Dormant Customers
14387,33,3,1727.6,0,Regular Customers
14388,10,16,6388.2,0,Regular Customers
14389,65,5,1898.01,0,Regular Customers
14390,10,13,6150.03,0,Regular Customers
14391,577,1,135.6,1,Dormant Customers
14392,432,1,266.4,1,Dormant Customers
14393,218,1,67.95,0,Regular Customers
14394,565,1,93.8,1,Dormant Customers
14395,2,20,7801.93,4,Loyal Premium Customers
14396,65,7,1969.38,0,Regular Customers
14397,3,19,2612.96,0,Regular Customers
14398,401,2,707.79,1,Dormant Customers
14399,394,8,2108.21,1,Dormant Customers
14400,149,3,1732.47,0,Regular Customers
14401,4,22,6795.9,4,Loyal Premium Customers
14402,652,1,285.6,1,Dormant Customers
14403,130,6,1880.51,0,Regular Customers
14404,34,13,2724.13,0,Regular Customers
14405,387,1,195.0,1,Dormant Customers
14406,119,1,156.75,0,Regular Customers
14407,107,6,2157.73,0,Regular Customers
14408,11,11,4102.27,0,Regular Customers
14409,71,9,3427.29,0,Regular Customers
14410,92,11,2631.9,0,Regular Customers
14411,311,1,1063.0,1,Dormant Customers
14412,43,3,1426.19,0,Regular Customers
14413,362,4,764.52,1,Dormant Customers
14414,92,8,2399.33,0,Regular Customers
14415,1,23,11980.09,4,Loyal Premium Customers
14416,22,2,490.22,0,Regular Customers
14417,388,1,524.65,1,Dormant Customers
14418,4,3,1937.25,0,Regular Customers
14419,11,7,1254.64,0,Regular Customers
14420,99,4,1639.17,0,Regular Customers
14421,57,6,2469.37,0,Regular Customers
14422,1,19,10271.52,4,Loyal Premium Customers
14423,218,3,916.61,0,Regular Customers
14424,18,1,322.08,0,Regular Customers
14425,435,3,661.39,1,Dormant Customers
14426,24,17,11727.94,4,Loyal Premium Customers
14427,50,4,1263.52,0,Regular Customers
14428,7,5,1224.06,0,Regular Customers
14429,404,1,516.28,1,Dormant Customers
14430,512,3,1220.9,1,Dormant Customers
14431,303,4,2614.2,1,Dormant Customers
14432,10,6,2248.5,0,Regular Customers
14433,466,1,280.7,1,Dormant Customers
14434,22,6,1372.8,0,Regular Customers
14435,502,1,90.42,1,Dormant Customers
14436,99,2,271.7,0,Regular Customers
14437,366,5,873.34,1,Dormant Customers
14438,306,1,131.9,1,Dormant Customers
14439,320,5,9443.04,1,Dormant Customers
14440,8,13,5982.03,0,Regular Customers
14441,1,11,4611.6900000000005,0,Regular Customers
14442,205,7,5367.02,0,Regular Customers
14443,54,5,2082.9700000000003,0,Regular Customers
14444,456,1,120.44,1,Dormant Customers
14445,456,1,221.65,1,Dormant Customers
14446,1,5,1200.28,0,Regular Customers
14447,19,6,1711.73,0,Regular Customers
14448,9,2,375.35,0,Regular Customers
14449,19,8,2230.96,0,Regular Customers
14450,181,7,1128.44,0,Regular Customers
14451,60,12,3258.68,0,Regular Customers
14452,11,4,658.95,0,Regular Customers
14453,190,1,119.93,0,Regular Customers
14454,376,5,977.3000000000001,1,Dormant Customers
14455,432,4,617.72,1,Dormant Customers
14456,5,9,3017.28,0,Regular Customers
14457,311,1,113.64,1,Dormant Customers
14458,381,1,228.07,1,Dormant Customers
14459,155,2,5375.741,0,Regular Customers
14460,110,9,1093.5,0,Regular Customers
14461,148,13,6676.91,0,Regular Customers
14462,66,12,2242.81,0,Regular Customers
14463,98,4,786.5699999999999,0,Regular Customers
14464,568,2,111.0,1,Dormant Customers
14465,247,11,3925.85,0,Regular Customers
14466,29,13,4267.15,0,Regular Customers
14467,18,12,2203.2400000000002,0,Regular Customers
14468,734,1,204.24,1,Dormant Customers
14469,416,4,2093.46,1,Dormant Customers
14470,12,3,712.04,0,Regular Customers
14471,591,2,400.95,1,Dormant Customers
14472,104,9,2118.72,0,Regular Customers
14473,74,2,234.34,0,Regular Customers
14474,46,2,1258.89,0,Regular Customers
14475,72,4,1151.15,0,Regular Customers
14476,257,1,193.0,0,Regular Customers
14477,20,7,1969.6,0,Regular Customers
14478,382,4,1276.66,1,Dormant Customers
14479,254,4,1124.71,0,Regular Customers
14480,11,4,1299.52,0,Regular Customers
14481,165,5,2284.69,0,Regular Customers
14482,18,12,4306.72,0,Regular Customers
14483,282,2,257.1,1,Dormant Customers
14484,50,4,1070.98,0,Regular Customers
14485,39,1,162.8,0,Regular Customers
14486,512,2,175.5,1,Dormant Customers
14487,27,7,1266.27,0,Regular Customers
14488,68,1,1064.28,0,Regular Customers
14489,207,4,1574.93,0,Regular Customers
14490,406,2,1273.47,1,Dormant Customers
14491,175,2,340.93,0,Regular Customers
14492,430,7,1921.91,1,Dormant Customers
14493,7,10,5087.86,0,Regular Customers
14494,26,3,401.46,0,Regular Customers
14495,51,3,174.8,0,Regular Customers
14496,312,7,2363.89,1,Dormant Customers
14497,309,2,697.0600000000001,1,Dormant Customers
14498,43,10,3900.83,0,Regular Customers
14499,26,7,2101.79,0,Regular Customers
14500,88,3,356.85,0,Regular Customers
14501,184,2,251.21,0,Regular Customers
14502,20,11,2429.83,0,Regular Customers
14503,3,6,3543.26,0,Regular Customers
14504,47,4,673.26,0,Regular Customers
14505,17,19,11879.08,4,Loyal Premium Customers
14506,17,7,2960.25,0,Regular Customers
14507,24,11,3216.7400000000002,0,Regular Customers
14508,22,5,822.92,0,Regular Customers
14509,534,1,110.95,1,Dormant Customers
14510,376,3,979.85,1,Dormant Customers
14511,11,5,1314.81,0,Regular Customers
14512,188,7,1215.97,0,Regular Customers
14513,101,6,788.01,0,Regular Customers
14514,61,9,4380.04,0,Regular Customers
14515,18,12,3724.06,0,Regular Customers
14516,516,1,151.17,1,Dormant Customers
14517,33,2,330.45,0,Regular Customers
14518,64,1,174.37,0,Regular Customers
14519,684,2,203.14,1,Dormant Customers
14520,2,2,270.6,0,Regular Customers
14521,491,1,199.45000000000002,1,Dormant Customers
14522,24,8,1748.42,0,Regular Customers
14523,108,1,241.09,0,Regular Customers
14524,32,13,2909.86,0,Regular Customers
14525,20,17,8026.54,0,Regular Customers
14526,389,1,258.65,1,Dormant Customers
14527,3,122,27246.88,3,High-Value Loyal Customers
14528,37,1,364.21999999999997,0,Regular Customers
14529,60,3,578.61,0,Regular Customers
14530,26,16,6088.87,0,Regular Customers
14531,480,1,376.34,1,Dormant Customers
14532,236,11,3845.78,0,Regular Customers
14533,25,11,3466.37,0,Regular Customers
14534,3,26,6187.66,4,Loyal Premium Customers
14535,60,9,5973.2300000000005,0,Regular Customers
14536,260,1,170.95,0,Regular Customers
14537,58,2,641.4,0,Regular Customers
14538,65,5,1370.8400000000001,0,Regular Customers
14539,16,2,537.48,0,Regular Customers
14540,10,11,3709.64,0,Regular Customers
14541,59,14,2491.38,0,Regular Customers
14542,186,1,103.25,0,Regular Customers
14543,29,39,14587.87,4,Loyal Premium Customers
14544,24,3,2938.53,0,Regular Customers
14545,674,1,349.25,1,Dormant Customers
14546,5,11,5184.84,0,Regular Customers
14547,4,8,3974.75,0,Regular Customers
14548,151,9,2541.29,0,Regular Customers
14549,311,4,913.6,1,Dormant Customers
14550,11,4,1345.06,0,Regular Customers
14551,18,7,878.09,0,Regular Customers
14552,152,3,507.93,0,Regular Customers
14553,19,9,1818.6,0,Regular Customers
14554,10,4,2279.4900000000002,0,Regular Customers
14555,57,6,2304.03,0,Regular Customers
14556,596,3,815.69,1,Dormant Customers
14557,85,1,788.38,0,Regular Customers
14558,654,3,655.5,1,Dormant Customers
14559,390,1,75.6,1,Dormant Customers
14560,7,44,6114.03,4,Loyal Premium Customers
14561,76,3,1080.76,0,Regular Customers
14562,4,26,6638.150000000001,4,Loyal Premium Customers
14563,510,2,640.54,1,Dormant Customers
14564,435,2,2605.62,1,Dormant Customers
14565,96,5,3859.2200000000003,0,Regular Customers
14566,111,4,4092.0,0,Regular Customers
14567,57,2,1530.3600000000001,0,Regular Customers
14568,435,1,919.7,1,Dormant Customers
14569,1,4,597.33,0,Regular Customers
14570,281,3,613.75,1,Dormant Customers
14571,425,1,160.0,1,Dormant Customers
14572,3,11,5526.88,0,Regular Customers
14573,180,13,2163.12,0,Regular Customers
14574,733,1,143.70000000000002,1,Dormant Customers
14575,488,1,420.22,1,Dormant Customers
14576,372,1,35.400000000000006,1,Dormant Customers
14577,13,7,1364.15,0,Regular Customers
14578,3,1,168.63,0,Regular Customers
14579,432,1,105.56,1,Dormant Customers
14580,518,1,14.85,1,Dormant Customers
14581,17,2,409.65,0,Regular Customers
14582,41,1,114.11,0,Regular Customers
14583,6,8,1660.29,0,Regular Customers
14584,169,8,1738.16,0,Regular Customers
14585,50,5,1143.27,0,Regular Customers
14586,277,1,237.35999999999999,1,Dormant Customers
14587,19,9,1580.29,0,Regular Customers
14588,578,1,135.39,1,Dormant Customers
14589,372,1,39.75,1,Dormant Customers
14590,425,20,2993.37,1,Dormant Customers
14591,15,4,1320.21,0,Regular Customers
14592,35,3,557.94,0,Regular Customers
14593,22,12,3665.53,0,Regular Customers
14594,7,2,363.33,0,Regular Customers
14595,20,8,2164.45,0,Regular Customers
14596,627,1,222.22,1,Dormant Customers
14597,11,6,2184.63,0,Regular Customers
14598,44,2,384.03999999999996,0,Regular Customers
14599,390,2,457.89,1,Dormant Customers
14600,306,2,865.17,1,Dormant Customers
14601,11,1,213.96,0,Regular Customers
14602,656,1,205.35999999999999,1,Dormant Customers
14603,275,1,660.0,1,Dormant Customers
14604,633,1,143.85999999999999,1,Dormant Customers
14605,374,4,921.5600000000001,1,Dormant Customers
14606,1,192,29951.37,3,High-Value Loyal Customers
14607,16,22,23763.13,4,Loyal Premium Customers
14608,4,11,3352.94,0,Regular Customers
14609,72,10,1486.2,0,Regular Customers
14610,396,2,24.35,1,Dormant Customers
14611,444,2,604.33,1,Dormant Customers
14612,415,1,877.7,1,Dormant Customers
14613,680,1,76.32000000000001,1,Dormant Customers
14614,386,1,295.13,1,Dormant Customers
14615,394,5,951.76,1,Dormant Customers
14616,243,5,527.78,0,Regular Customers
14617,403,2,190.47,1,Dormant Customers
14618,9,7,1342.32,0,Regular Customers
14619,246,2,1291.24,0,Regular Customers
14620,206,2,412.78000000000003,0,Regular Customers
14621,1,9,3000.57,0,Regular Customers
14622,185,1,320.58000000000004,0,Regular Customers
14623,32,10,2016.98,0,Regular Customers
14624,57,6,814.07,0,Regular Customers
14625,196,11,4497.88,0,Regular Customers
14626,24,11,5410.92,0,Regular Customers
14627,379,1,462.75,1,Dormant Customers
14628,91,5,1998.0,0,Regular Customers
14629,4,2,955.26,0,Regular Customers
14630,484,1,338.65,1,Dormant Customers
14631,51,6,2025.69,0,Regular Customers
14632,263,1,114.56,0,Regular Customers
14633,266,1,344.90000000000003,0,Regular Customers
14634,438,4,2124.46,1,Dormant Customers
14635,454,1,215.22,1,Dormant Customers
14636,36,2,609.85,0,Regular Customers
14637,677,1,106.68,1,Dormant Customers
14638,51,1,443.6,0,Regular Customers
14639,52,9,4978.96,0,Regular Customers
14640,24,10,3649.36,0,Regular Customers
14641,22,1,110.46000000000001,0,Regular Customers
14642,59,1,96.12,0,Regular Customers
14643,170,5,1679.89,0,Regular Customers
14644,68,7,2247.72,0,Regular Customers
14645,157,3,876.89,0,Regular Customers
14646,2,151,528602.52,2,Elite VIP Customers
14647,201,2,506.04,0,Regular Customers
14648,416,15,4466.65,1,Dormant Customers
14649,5,9,3651.19,0,Regular Customers
14650,589,1,62.5,1,Dormant Customers
14651,67,9,2025.52,0,Regular Customers
14652,77,1,114.18,0,Regular Customers
14653,1,12,3593.06,0,Regular Customers
14654,738,1,246.86,1,Dormant Customers
14655,8,7,3878.51,0,Regular Customers
14656,169,5,790.0,0,Regular Customers
14657,18,6,1450.19,0,Regular Customers
14658,5,2,247.15,0,Regular Customers
14659,9,9,2529.93,0,Regular Customers
14660,87,2,285.74,0,Regular Customers
14661,27,1,107.95,0,Regular Customers
14662,29,7,1376.43,0,Regular Customers
14663,430,2,490.6,1,Dormant Customers
14664,20,2,636.24,0,Regular Customers
14665,61,7,2749.65,0,Regular Customers
14666,24,1,195.25,0,Regular Customers
14667,11,54,20395.34,4,Loyal Premium Customers
14668,445,1,111.63,1,Dormant Customers
14669,242,7,3216.78,0,Regular Customers
14670,280,3,583.33,1,Dormant Customers
14671,549,2,1127.45,1,Dormant Customers
14672,235,4,1113.14,0,Regular Customers
14673,3,7,3037.32,0,Regular Customers
14674,509,1,173.66,1,Dormant Customers
14675,16,2,1015.58,0,Regular Customers
14676,31,12,8356.79,0,Regular Customers
14677,593,1,184.91,1,Dormant Customers
14678,579,1,403.39,1,Dormant Customers
14679,382,3,1289.44,1,Dormant Customers
14680,25,58,55688.5,4,Loyal Premium Customers
14681,71,6,875.1500000000001,0,Regular Customers
14682,188,6,1514.81,0,Regular Customers
14683,588,1,146.56,1,Dormant Customers
14684,26,6,1430.03,0,Regular Customers
14685,576,8,4536.64,1,Dormant Customers
14686,414,5,852.53,1,Dormant Customers
14687,107,3,1402.06,0,Regular Customers
14688,8,28,7190.42,4,Loyal Premium Customers
14689,209,1,112.80000000000001,0,Regular Customers
14690,44,4,777.6800000000001,0,Regular Customers
14691,31,5,2114.33,0,Regular Customers
14692,137,12,1715.14,0,Regular Customers
14693,265,7,1165.3600000000001,0,Regular Customers
14694,617,1,244.31,1,Dormant Customers
14695,519,3,1534.22,1,Dormant Customers
14696,4,8,2473.28,0,Regular Customers
14697,218,2,188.61,0,Regular Customers
14698,2,5,1217.27,0,Regular Customers
14699,214,4,702.6,0,Regular Customers
14700,32,5,3076.06,0,Regular Customers
14701,11,15,4487.11,0,Regular Customers
14702,1,29,6368.78,4,Loyal Premium Customers
14703,15,1,318.17,0,Regular Customers
14704,11,11,1752.92,0,Regular Customers
14705,199,1,179.0,0,Regular Customers
14706,619,1,367.54,1,Dormant Customers
14707,436,2,139.2,1,Dormant Customers
14708,3,5,1793.22,0,Regular Customers
14709,15,25,8886.33,4,Loyal Premium Customers
14710,14,13,1899.79,0,Regular Customers
14711,10,11,2839.62,0,Regular Customers
14712,29,4,1328.0700000000002,0,Regular Customers
14713,9,21,5115.76,4,Loyal Premium Customers
14714,24,4,906.24,0,Regular Customers
14715,25,8,1825.45,0,Regular Customers
14716,43,3,543.28,0,Regular Customers
14717,733,1,81.3,1,Dormant Customers
14718,410,1,226.42,1,Dormant Customers
14719,2,5,1581.84,0,Regular Customers
14720,6,3,663.81,0,Regular Customers
14721,379,1,109.07,1,Dormant Customers
14722,147,3,489.52,0,Regular Customers
14723,10,11,1803.06,0,Regular Customers
14724,590,1,341.9,1,Dormant Customers
14725,25,4,1252.74,0,Regular Customers
14726,655,1,116.5,1,Dormant Customers
14727,274,3,463.73,1,Dormant Customers
14728,413,1,190.58,1,Dormant Customers
14729,374,3,586.24,1,Dormant Customers
14730,1,8,1897.57,0,Regular Customers
14731,47,3,380.02,0,Regular Customers
14732,8,19,5517.07,4,Loyal Premium Customers
14733,16,15,14335.15,4,Loyal Premium Customers
14734,426,4,1056.42,1,Dormant Customers
14735,4,56,12240.16,4,Loyal Premium Customers
14736,485,2,374.05,1,Dormant Customers
14737,4,4,3554.17,0,Regular Customers
14738,43,9,1821.9,0,Regular Customers
14739,4,25,11573.62,4,Loyal Premium Customers
14740,197,11,4161.06,0,Regular Customers
14741,12,7,1713.0900000000001,0,Regular Customers
14742,435,1,579.85,1,Dormant Customers
14743,593,1,50.480000000000004,1,Dormant Customers
14744,16,14,3660.08,0,Regular Customers
14745,113,12,2551.41,0,Regular Customers
14746,406,4,593.5,1,Dormant Customers
14747,249,1,328.2,0,Regular Customers
14748,29,10,2681.9,0,Regular Customers
14749,480,1,310.15,1,Dormant Customers
14750,736,1,112.03,1,Dormant Customers
14751,684,2,126.45,1,Dormant Customers
14752,44,1,389.64000000000004,0,Regular Customers
14753,87,2,869.51,0,Regular Customers
14754,45,6,1547.93,0,Regular Customers
14755,10,25,9972.550000000001,4,Loyal Premium Customers
14756,15,3,2653.76,0,Regular Customers
14757,75,1,420.5,0,Regular Customers
14758,145,7,2864.9700000000003,0,Regular Customers
14759,5,3,1625.97,0,Regular Customers
14760,297,1,89.2,1,Dormant Customers
14761,59,3,447.92,0,Regular Customers
14762,264,2,417.57,0,Regular Customers
14764,47,1,278.3,0,Regular Customers
14765,29,3,254.11,0,Regular Customers
14766,8,11,6375.7300000000005,0,Regular Customers
14767,474,1,382.81,1,Dormant Customers
14768,17,2,192.60000000000002,0,Regular Customers
14769,3,17,15514.11,4,Loyal Premium Customers
14770,232,8,3637.6400000000003,0,Regular Customers
14771,621,2,594.62,1,Dormant Customers
14772,112,1,139.26,0,Regular Customers
14773,593,1,140.55,1,Dormant Customers
14774,529,1,241.45000000000002,1,Dormant Customers
14775,58,3,1011.9,0,Regular Customers
14776,51,15,3708.2999999999997,0,Regular Customers
14777,404,1,307.56,1,Dormant Customers
14778,127,2,730.86,0,Regular Customers
14779,281,3,386.15,1,Dormant Customers
14780,55,2,447.68,0,Regular Customers
14782,320,1,200.10000000000002,1,Dormant Customers
14783,659,1,307.3,1,Dormant Customers
14784,26,3,449.93,0,Regular Customers
14785,10,2,77.4,0,Regular Customers
14786,550,1,90.96,1,Dormant Customers
14787,471,1,110.65,1,Dormant Customers
14788,7,3,1156.32,0,Regular Customers
14789,29,1,197.64,0,Regular Customers
14790,17,10,2526.62,0,Regular Customers
14791,607,1,303.63,1,Dormant Customers
14792,64,1,6.2,0,Regular Customers
14793,21,2,625.9,0,Regular Customers
14794,3,10,1953.9,0,Regular Customers
14795,166,1,131.45000000000002,0,Regular Customers
14796,1,27,10169.33,4,Loyal Premium Customers
14797,507,1,300.31,1,Dormant Customers
14798,53,8,724.31,0,Regular Customers
14799,51,2,338.15000000000003,0,Regular Customers
14800,48,17,7191.33,0,Regular Customers
14801,61,1,189.34,0,Regular Customers
14802,438,2,1502.98,1,Dormant Customers
14803,162,3,845.5500000000001,0,Regular Customers
14804,9,1,353.27,0,Regular Customers
14805,15,7,1082.55,0,Regular Customers
14806,75,2,303.43,0,Regular Customers
14807,391,2,504.14,1,Dormant Customers
14808,40,8,2718.6,0,Regular Customers
14809,621,2,686.76,1,Dormant Customers
14810,41,13,2354.03,0,Regular Customers
14811,387,1,170.5,1,Dormant Customers
14812,599,1,178.85,1,Dormant Customers
14813,370,4,888.91,1,Dormant Customers
14814,581,1,154.21,1,Dormant Customers
14815,37,2,778.5,0,Regular Customers
14816,197,1,271.85,0,Regular Customers
14817,200,7,3959.86,0,Regular Customers
14818,74,6,1153.56,0,Regular Customers
14819,64,4,456.41,0,Regular Customers
14820,21,9,1274.76,0,Regular Customers
14821,367,7,1230.15,1,Dormant Customers
14822,485,1,157.7,1,Dormant Customers
14823,180,3,321.43,0,Regular Customers
14824,10,10,4022.9100000000003,0,Regular Customers
14825,4,24,4735.08,4,Loyal Premium Customers
14826,582,2,385.2,1,Dormant Customers
14828,197,13,9839.460000000001,0,Regular Customers
14829,29,7,1455.8700000000001,0,Regular Customers
14830,53,1,188.88,0,Regular Customers
14831,680,3,1676.57,1,Dormant Customers
14832,630,1,322.69,1,Dormant Customers
14833,499,1,94.8,1,Dormant Customers
14834,18,7,2206.16,0,Regular Customers
14835,529,2,297.0,1,Dormant Customers
14836,10,3,102.45,0,Regular Customers
14837,90,9,3460.32,0,Regular Customers
14838,423,2,769.9200000000001,1,Dormant Customers
14839,418,3,915.28,1,Dormant Customers
14840,268,2,362.71000000000004,0,Regular Customers
14841,53,14,7163.0,0,Regular Customers
14842,44,4,2824.69,0,Regular Customers
14843,437,1,211.8,1,Dormant Customers
14844,64,10,6702.43,0,Regular Customers
14845,600,1,150.0,1,Dormant Customers
14846,427,1,437.4,1,Dormant Customers
14847,149,3,1348.95,0,Regular Customers
14848,405,1,310.56,1,Dormant Customers
14849,22,43,15407.61,4,Loyal Premium Customers
